id,label,statement,subject,speaker,speaker_job,state_info,party_affiliation
8500d6a6e8a,1,More people are losing their insurance (due to Obamacare) than are becoming newly insured.,health-care,herman-cain,,Georgia,republican
b257ee87aa0,1,"Every time weve cut the capital gains tax, the economy has grown. Whenever we raise the capital gains tax, its been damaged.","economy,taxes",grover-norquist,"President, Americans for Tax Reform",,republican
4c10cd7ac02,1,McCain supports tax breaks for companies that ship jobs overseas.,taxes,joe-biden,U.S. senator,Delaware,democrat
2491f253ac3,0,"More than 12,500 service men and women have been discharged on the basis of sexual orientation since the Don't Ask, Don't Tell"" policy was implemented, at a cost of over $360 million. Many of those forced out had special skills in high demand, such as translators, engineers, and pilots.""",military,democratic-national-committee,,,none
e604f873270,1,"When was the last time you saw a Chevrolet in Japan? It doesnt exist, folks.","economy,transportation",donald-trump,President-Elect,New York,republican
f5c081154eb,1,"In the last 24 months, 10 rural Texas hospitals have been forced to shut their doors because state leaders chose not to expand Medicaid.","corrections-and-updates,health-care,public-health,state-budget,state-finances",childrens-defense-fund-texas,Advocacy group,Texas,none
afe51cc379e,1,Says of flood of non-Mexicans being apprehended at the border: These are people that are coming from states like Syria that have substantial connections back to terrorist regimes and terrorist operations.,"immigration,terrorism",rick-perry,Governor,Texas,republican
831a3d3d22d,0,Says the Obama administration never responded to his 2012 letter flagging the uptick in unaccompanied children crossing the U.S.-Mexico border.,immigration,rick-perry,Governor,Texas,republican
c692dd3ee9a,0,Says George LeMieux falsely attacked Marco Rubio.,candidates-biography,adam-hasner,,Florida,republican
e5c1ccff87c,1,"Barack Obama has ""pledged to reduce the size of the military.""",military,jerome-corsi,author,New Jersey,constitution-party
440a21c72d0,0,I am going to be on the ballot in all 50 states. There is no other third-party candidate thats going to come close to achieving that.,elections,gary-johnson,Presidential candidate,New Mexico,libertarian
873952688a2,1,SaysHillary Clinton took 13 hours to send help to Americans under fire during the terrorist attack in Benghazi.,"foreign-policy,military,terrorism",mike-pence,Governor,Indiana,republican
4b56594d339,1,"The Chamber of Commerce says new carbon regulations will kill 244,000 jobs a year and cost average families $1,200 a year.","climate-change,economy,environment,market-regulation",ed-gillespie,Republican strategist,"Washington, D.C.",republican
4d70cbd2449,1,Thom Tillis cut almost $500 million from education.,"children,congress,economy,education,jobs,state-budget,state-finances",emilys-list,,,organization
8747a264f22,1,The @nytimes sent a letter to their subscribers apologizing for their BAD coverage of me.,elections,donald-trump,President-Elect,New York,republican
e9b9e2c76ca,1,"From 2000 to 2008, we averaged about five mass shootings a year. Were now averaging 15. So thats a three-fold increase.","crime,guns",pierre-thomas,Senior justice correspondent for ABC News,,none
530241e3ffb,1,"Except for Virginia, the other 49 states keep raising their gas tax.","states,taxes,transportation",richard-saslaw,State Senate Minority Leader,Virginia,democrat
fbfa2300e01,1,Early voting remains at 96 hours.,elections,kurt-browning,Secretary of State,Florida,republican
c9c1e694a46,1,Ninety-eight percent of the American people will not see their taxes go up due to the House health care bill.,"health-care,pundits,taxes",ed-schultz,MSNBC television host,,none
7b5b6e98ec6,0,"Since 1904, the Ohio victor has won the presidency 25 out of 27 times","elections,history",john-kasich,"Governor of Ohio as of Jan. 10, 2011",Ohio,republican
0a2a9156598,0,Recent news reports indicate DWI crashes in Austin dropped 23 percent since ridesharing entered the market.,"crime,transportation",uber,A ride-sharing service,Texas,none
5a6d7e59b59,1,My husband has not withheld a single document.,legal-issues,hillary-clinton,Presidential candidate,New York,democrat
cd4602a1986,0,More than 30 cents of every state tax dollar goes to Medicaid.,"debt,disability,economy,families,government-efficiency,health-care,medicaid,poverty,state-budget,state-finances,taxes",elizabeth-roberts,Lieutenant Governor,Rhode Island,democrat
ef8ca1a5f68,0,"In the last 29 months, our economy has produced about 4.5 million private-sector jobs.","economy,jobs",bill-clinton,former president,Arkansas,democrat
f8f34a28f5f,1,"In 2006, I went out and authored a letter with 24 other senators asking for major reform of Freddie and Fannie, warning of a meltdown and a bubble in the housing market.","candidates-biography,economy,financial-regulation,housing",rick-santorum,,Pennsylvania,republican
71e88f6cc2f,0,(Bill) Nelson voted for billions in wasteful spending earmarks like the Bridge to Nowhere.,"federal-budget,transportation",george-lemieux,,Florida,republican
e3ca7d187cf,1,Says U.S. Rep. Charles Bass wants to privatize Social Security.,social-security,ann-mclane-kuster,Attorney,New Hampshire,democrat
774ed68b8af,1,There hasnt been a Republican in the legislature or the City Council in Providence in over 30 years.,elections,bernard-jackvony,attorney,Rhode Island,republican
18c563ed93b,1,"Says 1,000 World War II veterans die every day.",veterans,david-dewhurst,Lieutenant governor,Texas,republican
82c509e9bfd,1,"One of the key things about Leonard Lance is that in 2008, when you look at [the] Project Vote Smart website, he was not for guns. Now he has gone too far to the right, saying that you can carry concealed weapons in national parks.","candidates-biography,guns",upendra-chivukula,State Assemblyman,New Jersey,democrat
fce473c5d56,1,The tax burden on Virginia families was lower under Tim Kaine than under George Allen.,"families,taxes",tim-kaine,U.S. Senator,Virginia,democrat
610918e2dcf,1,Floridas regulations on the payday lending industry are stronger than almost any other state.,"congress,financial-regulation,government-regulation,poverty",patrick-murphy,,Florida,democrat
11d5014e9a3,1,The Atlanta Beltline paid nearly $3.5 million for less than a quarter-acre.,government-efficiency,john-sherman,,,none
5c3fbc1beff,1,"Says U.S. Rep. Nancy Pelosi said, Employers cutting hours is a good thing. It then gives that person time to pursue their dreams and passions.",fake-news,turning-point-usa,,,organization
e4541eed366,1,Says the Obama administration plans to ban all weapons for U.S. citizens through international treaties.,"foreign-policy,guns",chain-email,,,none
4737c4eec88,1,Says as secretary of state she was reserving judgment about the Trans-Pacific Partnership and hoped it would be the gold standard.,trade,hillary-clinton,Presidential candidate,New York,democrat
6d4dff588e8,0,"For decades, the states gas tax has been among the highest in the nation.","taxes,transportation",scott-walker,Milwaukee County Executive,Wisconsin,republican
d6d174c83ef,1,This is the true picture of Milwaukees Renaissance after 12 years of Mayor Tom Barretts leadership.,"city-government,housing,poverty,public-safety,urban",bob-donovan,Member of Milwaukee Common Council,Wisconsin,none
4990d8404e9,0,"Since 2009, the Ohio Republican Party has made more contacts with voters nearly 6.6 million than any other GOP state organization in the nation.",job-accomplishments,kevin-dewine,Chairman of the Ohio Republican Party,Ohio,republican
f4f35b211ac,1,"Shelby County donated Im sorry, gave 44 schools to the city of Memphis.","education,infrastructure",chris-thomas,"Shelby County Board of Commission, District 4, Position 1",Tennessee,republican
3bca3c579fc,1,The Obama administration just issued instructions that terrorism training should not involve any reference to Islam.,"homeland-security,islam,new-hampshire-2012,religion",newt-gingrich,"Co-host on CNN's ""Crossfire""",Georgia,republican
1319b643105,1,"Statistics show that more people at this time telecommute than they ride carpools, mass transit, bicycle or walk.",transportation,debbie-dooley,,Georgia,tea-party-member
203eb6bf5fb,0,The No. 1 cause of childhood deaths is preventable accidents.,"children,public-health,public-safety",nationwide,,Ohio,none
7d6a1d45095,1,Says Mark Pryorcut Medicare to pay for Obamacare.,"health-care,medicare",tom-cotton,U.S. House of Representatives,Arkansas,republican
ef081ea4ff8,1,Says the oil industry subsidies that President Barack Obama is attacking dont exist,"energy,taxes",bill-johnson,U.S. representative,Ohio,republican
6121aa8152c,1,Martin Luther King Jr. was a Republican.,"civil-rights,history",philip-van-cleave,president of the Virginia Citizens Defense League ,Virginia,organization
a16916ac9e6,0,Massachusetts schools are ranked No. 1 of all 50 states.,"debates,education,states",mitt-romney,Former governor,Massachusetts,republican
a52f595b3ff,1,"Says U.S. Rep. Tammy Baldwin, a candidate for Senate, supports raising taxes by $858 billion.","message-machine-2012,taxes",us-chamber-commerce,,,none
e747d1c3993,1,Says federal law enforcement officers cut off questioning of the Christmas Day underwear bomber by giving him a Miranda warning after 30 minutes of questioning.,"crime,homeland-security,legal-issues,terrorism,abc-news-week",rudy-giuliani,Attorney,New York,republican
95cdde2317e,1,Says Transportation Secretary Ray LaHood will force you to stop using your cell phone while driving.,"public-safety,pundits,technology,transportation",lars-larson,radio talk show host,Oregon,none
da2863cf01b,1,Hydrogen sulfide . . . [was] used in the genocide of Jews in Germany.,"environment,government-regulation,public-health,public-safety,science",michael-chippendale,State Representative,Rhode Island,republican
f8fa109d957,0,Says Will Rasmussen falsely claimed he had lived in the West Linn district for about a year.,"candidates-biography,ethics",promote-oregon-leadership-pac-oregon-house-republi,Political action committee,Oregon,republican
4ac9953b41c,1,Voter fraud provided a portion of the margin of victory of Democrat John Lehman over Republican Sen. Van Wanggaard in a state Senate recall election.,elections,robin-vos,Wisconsin Assembly speaker,Wisconsin,republican
0cf317099aa,1,"Secretly, unbeknownst to members of Congress, over $105 billion was hidden in the Obamacare legislation.","federal-budget,health-care",michele-bachmann,Congresswoman,Minnesota,republican
